Call_Date,Call_Time,province,district
23/09/2014,01:40:26,EAST,KENEMA
23/09/2014,01:41:59,WEST,WESTERN URBAN
23/09/2014,01:42:54,WEST,WESTERN URBAN
23/09/2014,01:44:45,WEST,WESTERN URBAN
23/09/2014,01:45:22,WEST,WESTERN URBAN
23/09/2014,01:50:29,WEST,WESTERN URBAN
23/09/2014,01:51:59,WEST,WESTERN URBAN
23/09/2014,01:53:05,WEST,WESTERN URBAN
23/09/2014,02:00:36,WEST,WESTERN RURAL
23/09/2014,02:01:30,WEST,WESTERN URBAN
23/09/2014,02:06:19,WEST,WESTERN URBAN
23/09/2014,02:09:39,SOUTH,MOYAMBA
23/09/2014,02:10:14,WEST,WESTERN URBAN
23/09/2014,02:12:50,WEST,WESTERN URBAN
23/09/2014,02:15:54,EAST,KAILAHUN
23/09/2014,02:18:01,WEST,WESTERN RURAL
23/09/2014,02:18:22,WEST,WESTERN URBAN
23/09/2014,02:19:43,NORTH,PORT LOKO
23/09/2014,02:23:30,WEST,WESTERN URBAN
23/09/2014,02:30:41,WEST,WESTERN URBAN
23/09/2014,02:36:38,WEST,WESTERN URBAN
23/09/2014,02:45:00,WEST,WESTERN URBAN
23/09/2014,02:57:56,WEST,WESTERN URBAN
23/09/2014,02:59:40,WEST,WESTERN RURAL
23/09/2014,03:03:09,WEST,WESTERN RURAL
23/09/2014,03:04:33,WEST,WESTERN URBAN
23/09/2014,03:12:32,WEST,WESTERN RURAL
23/09/2014,03:13:35,WEST,WESTERN RURAL
23/09/2014,03:19:38,WEST,WESTERN RURAL
23/09/2014,03:19:45,WEST,WESTERN URBAN
23/09/2014,03:20:19,WEST,WESTERN URBAN
23/09/2014,03:23:16,SOUTH,BO
23/09/2014,03:26:03,WEST,WESTERN URBAN
23/09/2014,03:27:23,WEST,WESTERN URBAN
23/09/2014,03:28:07,WEST,WESTERN RURAL
23/09/2014,03:29:41,WEST,WESTERN URBAN
23/09/2014,03:33:01,WEST,WESTERN URBAN
23/09/2014,03:33:47,EAST,KENEMA
23/09/2014,03:33:50,WEST,WESTERN URBAN
23/09/2014,03:34:05,WEST,WESTERN URBAN
23/09/2014,03:36:20,WEST,WESTERN URBAN
23/09/2014,03:38:31,WEST,WESTERN URBAN
23/09/2014,03:38:46,EAST,KENEMA
23/09/2014,03:40:13,WEST,WESTERN RURAL
23/09/2014,03:40:41,WEST,WESTERN URBAN
23/09/2014,03:40:48,WEST,WESTERN URBAN
23/09/2014,03:41:14,SOUTH,BO
23/09/2014,03:43:17,WEST,WESTERN URBAN
23/09/2014,03:44:07,WEST,WESTERN URBAN
23/09/2014,03:44:35,EAST,KENEMA
23/09/2014,03:45:28,WEST,WESTERN RURAL
23/09/2014,03:46:17,WEST,WESTERN URBAN
23/09/2014,03:46:45,NORTH,BOMBALI
23/09/2014,03:47:22,WEST,WESTERN URBAN
23/09/2014,03:47:37,WEST,WESTERN URBAN
23/09/2014,03:47:39,WEST,WESTERN RURAL
23/09/2014,03:49:10,WEST,WESTERN URBAN
23/09/2014,03:49:19,EAST,KENEMA
23/09/2014,03:49:43,WEST,WESTERN RURAL
23/09/2014,03:49:45,WEST,WESTERN URBAN
23/09/2014,03:50:36,WEST,WESTERN URBAN
23/09/2014,03:51:46,WEST,WESTERN URBAN
23/09/2014,03:51:53,WEST,WESTERN URBAN
23/09/2014,03:51:55,NORTH,BOMBALI
23/09/2014,03:52:11,WEST,WESTERN URBAN
23/09/2014,03:53:42,WEST,WESTERN URBAN
23/09/2014,03:54:17,WEST,WESTERN URBAN
23/09/2014,03:54:21,WEST,WESTERN URBAN
23/09/2014,03:54:22,EAST,KENEMA
23/09/2014,03:54:40,WEST,WESTERN URBAN
23/09/2014,03:55:39,WEST,WESTERN RURAL
23/09/2014,03:57:18,WEST,WESTERN URBAN
23/09/2014,03:57:53,WEST,WESTERN URBAN
23/09/2014,03:58:45,EAST,KENEMA
23/09/2014,03:59:31,WEST,WESTERN RURAL
23/09/2014,03:59:41,WEST,WESTERN RURAL
23/09/2014,03:59:45,WEST,WESTERN URBAN
23/09/2014,04:00:07,WEST,WESTERN URBAN
23/09/2014,04:00:20,WEST,WESTERN URBAN
23/09/2014,04:01:48,WEST,WESTERN URBAN
23/09/2014,04:02:02,WEST,WESTERN URBAN
23/09/2014,04:02:12,EAST,KENEMA
23/09/2014,04:35:45,WEST,WESTERN URBAN
23/09/2014,04:46:54,WEST,WESTERN URBAN
23/09/2014,05:07:37,WEST,WESTERN URBAN
23/09/2014,05:27:05,WEST,WESTERN URBAN
23/09/2014,06:53:25,NORTH,PORT LOKO
23/09/2014,07:09:47,NORTH,PORT LOKO
23/09/2014,07:35:47,SOUTH,MOYAMBA
23/09/2014,08:37:19,WEST,WESTERN RURAL
23/09/2014,08:46:17,WEST,WESTERN URBAN
23/09/2014,10:03:43,EAST,KONO
23/09/2014,10:43:54,NORTH,BOMBALI
23/09/2014,10:47:55,WEST,WESTERN URBAN
23/09/2014,11:10:57,WEST,WESTERN URBAN
23/09/2014,11:34:47,WEST,WESTERN URBAN
23/09/2014,11:51:15,WEST,WESTERN URBAN
23/09/2014,11:51:55,WEST,WESTERN URBAN
23/09/2014,11:53:59,WEST,WESTERN URBAN
23/09/2014,11:56:44,WEST,WESTERN URBAN
23/09/2014,11:57:03,WEST,WESTERN URBAN
23/09/2014,11:59:19,WEST,WESTERN RURAL
23/09/2014,11:59:41,WEST,WESTERN URBAN
23/09/2014,12:00:04,WEST,WESTERN URBAN
23/09/2014,12:00:14,EAST,KONO
23/09/2014,12:01:36,WEST,WESTERN RURAL
23/09/2014,12:02:57,WEST,WESTERN RURAL
23/09/2014,12:04:29,NORTH,BOMBALI
23/09/2014,12:05:00,WEST,WESTERN URBAN
23/09/2014,12:07:38,WEST,WESTERN URBAN
23/09/2014,12:07:41,WEST,WESTERN URBAN
23/09/2014,12:08:40,WEST,WESTERN RURAL
23/09/2014,12:09:14,WEST,WESTERN RURAL
23/09/2014,12:11:16,WEST,WESTERN URBAN
23/09/2014,12:11:32,WEST,WESTERN URBAN
23/09/2014,12:11:36,WEST,WESTERN URBAN
23/09/2014,12:13:34,WEST,WESTERN URBAN
23/09/2014,12:13:50,WEST,WESTERN URBAN
23/09/2014,12:14:50,WEST,WESTERN URBAN
23/09/2014,12:16:33,WEST,WESTERN URBAN
23/09/2014,12:17:13,WEST,WESTERN RURAL
23/09/2014,12:18:00,WEST,WESTERN URBAN
23/09/2014,12:18:29,WEST,WESTERN URBAN
23/09/2014,12:18:49,WEST,WESTERN URBAN
23/09/2014,12:19:04,WEST,WESTERN URBAN
23/09/2014,12:20:12,WEST,WESTERN URBAN
23/09/2014,12:20:33,WEST,WESTERN URBAN
23/09/2014,12:20:46,WEST,WESTERN URBAN
23/09/2014,12:21:33,WEST,WESTERN URBAN
23/09/2014,12:21:49,WEST,WESTERN URBAN
23/09/2014,12:21:54,WEST,WESTERN URBAN
23/09/2014,12:23:36,SOUTH,MOYAMBA
23/09/2014,12:23:47,WEST,WESTERN URBAN
23/09/2014,12:24:28,WEST,WESTERN URBAN
23/09/2014,12:25:35,WEST,WESTERN URBAN
23/09/2014,12:26:15,WEST,WESTERN URBAN
23/09/2014,12:27:25,WEST,WESTERN RURAL
23/09/2014,12:27:58,WEST,WESTERN URBAN
23/09/2014,12:28:12,WEST,WESTERN URBAN
23/09/2014,12:28:40,WEST,WESTERN URBAN
23/09/2014,12:32:07,WEST,WESTERN URBAN
23/09/2014,12:32:56,WEST,WESTERN URBAN
23/09/2014,12:34:10,NORTH,PORT LOKO
23/09/2014,12:35:05,WEST,WESTERN URBAN
23/09/2014,12:35:41,WEST,WESTERN URBAN
23/09/2014,12:36:17,WEST,WESTERN RURAL
23/09/2014,12:36:31,NORTH,PORT LOKO
23/09/2014,12:36:56,WEST,WESTERN URBAN
23/09/2014,12:37:11,WEST,WESTERN URBAN
23/09/2014,12:38:54,WEST,WESTERN RURAL
23/09/2014,12:38:58,WEST,WESTERN URBAN
23/09/2014,12:40:12,WEST,WESTERN URBAN
23/09/2014,12:41:20,WEST,WESTERN URBAN
23/09/2014,12:42:03,WEST,WESTERN URBAN
23/09/2014,12:42:10,WEST,WESTERN URBAN
23/09/2014,12:42:51,WEST,WESTERN URBAN
23/09/2014,12:43:02,WEST,WESTERN URBAN
23/09/2014,12:44:40,WEST,WESTERN RURAL
23/09/2014,12:44:41,WEST,WESTERN RURAL
23/09/2014,12:46:27,WEST,WESTERN URBAN
23/09/2014,12:46:53,WEST,WESTERN URBAN
23/09/2014,12:48:05,WEST,WESTERN URBAN
23/09/2014,12:50:58,WEST,WESTERN URBAN
23/09/2014,12:52:05,WEST,WESTERN URBAN
23/09/2014,12:53:19,WEST,WESTERN URBAN
23/09/2014,12:53:31,WEST,WESTERN URBAN
23/09/2014,12:53:50,WEST,WESTERN URBAN
23/09/2014,12:55:26,WEST,WESTERN RURAL
23/09/2014,12:58:40,WEST,WESTERN URBAN
23/09/2014,12:58:53,WEST,WESTERN RURAL
23/09/2014,12:59:19,WEST,WESTERN RURAL
23/09/2014,12:59:27,WEST,WESTERN RURAL
23/09/2014,13:00:07,WEST,WESTERN URBAN
23/09/2014,13:02:13,WEST,WESTERN URBAN
23/09/2014,13:02:25,WEST,WESTERN RURAL
23/09/2014,13:04:01,WEST,WESTERN URBAN
23/09/2014,13:04:34,WEST,WESTERN URBAN
23/09/2014,13:04:53,WEST,WESTERN URBAN
23/09/2014,13:06:09,WEST,WESTERN URBAN
23/09/2014,13:06:46,WEST,WESTERN URBAN
23/09/2014,13:06:47,WEST,WESTERN RURAL
23/09/2014,13:06:52,WEST,WESTERN URBAN
23/09/2014,13:07:20,WEST,WESTERN URBAN
23/09/2014,13:08:08,WEST,WESTERN RURAL
23/09/2014,13:08:16,WEST,WESTERN URBAN
23/09/2014,13:08:33,WEST,WESTERN URBAN
23/09/2014,13:08:57,WEST,WESTERN URBAN
23/09/2014,13:10:21,WEST,WESTERN URBAN
23/09/2014,13:12:02,WEST,WESTERN URBAN
23/09/2014,13:12:07,WEST,WESTERN URBAN
23/09/2014,13:12:18,WEST,WESTERN RURAL
23/09/2014,13:13:00,WEST,WESTERN RURAL
23/09/2014,13:14:57,WEST,WESTERN URBAN
23/09/2014,13:15:14,WEST,WESTERN URBAN
23/09/2014,13:15:17,WEST,WESTERN RURAL
23/09/2014,13:15:20,WEST,WESTERN RURAL
23/09/2014,13:16:07,WEST,WESTERN URBAN
23/09/2014,13:16:42,WEST,WESTERN URBAN
23/09/2014,13:16:47,WEST,WESTERN URBAN
23/09/2014,13:17:09,WEST,WESTERN RURAL
23/09/2014,13:17:34,WEST,WESTERN URBAN
23/09/2014,13:17:51,WEST,WESTERN RURAL
23/09/2014,13:18:15,WEST,WESTERN URBAN
23/09/2014,13:19:32,WEST,WESTERN URBAN
23/09/2014,13:20:32,WEST,WESTERN URBAN
23/09/2014,13:20:46,WEST,WESTERN URBAN
 YESTERDAY BY THE BURIALTEAM BECAUSE HE WAS TESTED POSITIVE BUT SINCE THAN THE HOUSE HAS NOT YET BEEN QUARANTINED AND PEOPLE ARE GOING IN AN OUT OF THE HOUSE TO EXTEND THEIR CONDORENCES,NULL,,
23/09/2014,13:21:14,WEST,WESTERN URBAN
23/09/2014,13:23:14,WEST,WESTERN URBAN
23/09/2014,13:23:35,WEST,WESTERN URBAN
23/09/2014,13:23:37,WEST,WESTERN RURAL
23/09/2014,13:24:24,WEST,WESTERN RURAL
23/09/2014,13:25:25,WEST,WESTERN RURAL
23/09/2014,13:25:56,WEST,WESTERN URBAN
23/09/2014,13:25:58,WEST,WESTERN URBAN
23/09/2014,13:26:42,WEST,WESTERN URBAN
23/09/2014,13:27:03,WEST,WESTERN RURAL
23/09/2014,13:27:23,WEST,WESTERN URBAN
23/09/2014,13:28:45,WEST,WESTERN URBAN
23/09/2014,13:28:50,WEST,WESTERN URBAN
23/09/2014,13:30:24,WEST,WESTERN URBAN
23/09/2014,13:30:35,WEST,WESTERN URBAN
23/09/2014,13:31:28,WEST,WESTERN URBAN
23/09/2014,13:31:52,WEST,WESTERN URBAN
23/09/2014,13:32:13,WEST,WESTERN URBAN
23/09/2014,13:32:35,EAST,KONO
23/09/2014,13:32:44,WEST,WESTERN URBAN
23/09/2014,13:32:49,WEST,WESTERN URBAN
23/09/2014,13:32:52,WEST,WESTERN URBAN
23/09/2014,13:32:57,WEST,WESTERN URBAN
23/09/2014,13:34:02,WEST,WESTERN URBAN
23/09/2014,13:34:03,WEST,WESTERN RURAL
23/09/2014,13:35:40,WEST,WESTERN URBAN
23/09/2014,13:36:53,WEST,WESTERN URBAN
23/09/2014,13:37:06,SOUTH,BO
23/09/2014,13:38:21,WEST,WESTERN URBAN
23/09/2014,13:39:34,WEST,WESTERN URBAN
23/09/2014,13:39:53,WEST,WESTERN URBAN
23/09/2014,13:39:57,WEST,WESTERN URBAN
23/09/2014,13:40:06,WEST,WESTERN URBAN
23/09/2014,13:40:46,WEST,WESTERN RURAL
23/09/2014,13:41:18,WEST,WESTERN URBAN
23/09/2014,13:41:52,WEST,WESTERN URBAN
23/09/2014,13:43:04,WEST,WESTERN URBAN
23/09/2014,13:43:06,WEST,WESTERN URBAN
23/09/2014,13:43:36,WEST,WESTERN RURAL
23/09/2014,13:44:15,WEST,WESTERN URBAN
23/09/2014,13:44:43,WEST,WESTERN URBAN
23/09/2014,13:44:52,NORTH,PORT LOKO
23/09/2014,13:46:02,WEST,WESTERN URBAN
23/09/2014,13:46:05,WEST,WESTERN URBAN
23/09/2014,13:46:34,WEST,WESTERN URBAN
23/09/2014,13:47:14,WEST,WESTERN RURAL
23/09/2014,13:49:24,WEST,WESTERN URBAN
23/09/2014,13:49:35,WEST,WESTERN URBAN
23/09/2014,13:49:38,WEST,WESTERN RURAL
23/09/2014,13:50:06,WEST,WESTERN URBAN
23/09/2014,13:51:17,WEST,WESTERN RURAL
23/09/2014,13:51:41,WEST,WESTERN URBAN
23/09/2014,13:52:23,WEST,WESTERN URBAN
23/09/2014,13:52:24,WEST,WESTERN RURAL
23/09/2014,13:52:58,WEST,WESTERN URBAN
23/09/2014,13:53:12,WEST,WESTERN URBAN
23/09/2014,13:54:02,WEST,WESTERN URBAN
23/09/2014,13:55:08,WEST,WESTERN URBAN
23/09/2014,13:55:29,WEST,WESTERN RURAL
23/09/2014,13:55:36,WEST,WESTERN RURAL
23/09/2014,13:56:48,WEST,WESTERN URBAN
23/09/2014,13:56:55,WEST,WESTERN URBAN
23/09/2014,13:58:51,WEST,WESTERN RURAL
23/09/2014,13:59:28,WEST,WESTERN RURAL
23/09/2014,13:59:30,WEST,WESTERN URBAN
23/09/2014,13:59:34,WEST,WESTERN RURAL
23/09/2014,13:59:46,WEST,WESTERN URBAN
23/09/2014,13:59:50,NORTH,TONKOLILI
23/09/2014,14:00:39,WEST,WESTERN RURAL
23/09/2014,14:00:45,NORTH,PORT LOKO
23/09/2014,14:02:04,WEST,WESTERN RURAL
23/09/2014,14:02:56,WEST,WESTERN URBAN
23/09/2014,14:03:58,WEST,WESTERN URBAN
23/09/2014,14:04:11,WEST,WESTERN URBAN
23/09/2014,14:04:30,WEST,WESTERN URBAN
23/09/2014,14:05:33,WEST,WESTERN RURAL
23/09/2014,14:06:16,WEST,WESTERN RURAL
23/09/2014,14:06:32,EAST,KENEMA
23/09/2014,14:06:38,SOUTH,BONTHE ISLAN
23/09/2014,14:06:49,WEST,WESTERN RURAL
23/09/2014,14:07:13,WEST,WESTERN URBAN
23/09/2014,14:08:38,WEST,WESTERN URBAN
23/09/2014,14:09:55,WEST,WESTERN RURAL
23/09/2014,14:14:00,SOUTH,PUJEHUN
23/09/2014,14:14:34,WEST,WESTERN URBAN
23/09/2014,14:14:59,WEST,WESTERN URBAN
23/09/2014,14:17:58,WEST,WESTERN URBAN
23/09/2014,14:22:11,WEST,WESTERN RURAL
23/09/2014,14:22:33,WEST,WESTERN URBAN
23/09/2014,14:22:40,WEST,WESTERN URBAN
23/09/2014,14:23:02,WEST,WESTERN URBAN
23/09/2014,14:26:12,WEST,WESTERN URBAN
23/09/2014,14:26:48,WEST,WESTERN URBAN
23/09/2014,14:27:44,WEST,WESTERN URBAN
23/09/2014,14:32:29,WEST,WESTERN RURAL
23/09/2014,14:33:03,WEST,WESTERN URBAN
23/09/2014,14:34:04,WEST,WESTERN URBAN
23/09/2014,14:34:05,WEST,WESTERN URBAN
23/09/2014,14:34:32,WEST,WESTERN URBAN
23/09/2014,14:34:38,WEST,WESTERN URBAN
23/09/2014,14:34:52,WEST,WESTERN URBAN
23/09/2014,14:39:55,EAST,KENEMA
23/09/2014,14:40:02,WEST,WESTERN RURAL
23/09/2014,14:40:15,WEST,WESTERN URBAN
23/09/2014,14:41:11,WEST,WESTERN RURAL
23/09/2014,14:42:06,WEST,WESTERN URBAN
23/09/2014,14:43:17,WEST,WESTERN URBAN
23/09/2014,14:44:45,WEST,WESTERN URBAN
23/09/2014,14:46:37,WEST,WESTERN URBAN
23/09/2014,14:46:45,WEST,WESTERN URBAN
23/09/2014,14:49:20,WEST,WESTERN RURAL
23/09/2014,14:49:39,NORTH,PORT LOKO
23/09/2014,14:51:19,SOUTH,BO
23/09/2014,14:51:43,WEST,WESTERN RURAL
23/09/2014,14:52:52,WEST,WESTERN URBAN
23/09/2014,14:54:24,SOUTH,MOYAMBA
23/09/2014,14:54:39,WEST,WESTERN RURAL
23/09/2014,14:54:40,NORTH,PORT LOKO
23/09/2014,14:54:50,WEST,WESTERN URBAN
23/09/2014,14:55:47,EAST,KONO
23/09/2014,14:55:55,WEST,WESTERN RURAL
23/09/2014,14:57:33,WEST,WESTERN URBAN
23/09/2014,14:59:32,WEST,WESTERN RURAL
23/09/2014,14:59:59,WEST,WESTERN URBAN
23/09/2014,15:02:14,WEST,WESTERN RURAL
23/09/2014,15:03:04,WEST,WESTERN URBAN
23/09/2014,15:03:05,WEST,WESTERN URBAN
23/09/2014,15:03:44,NORTH,KAMBIA
23/09/2014,15:04:16,WEST,WESTERN RURAL
23/09/2014,15:04:44,SOUTH,BO
23/09/2014,15:05:13,NORTH,PORT LOKO
23/09/2014,15:07:26,WEST,WESTERN RURAL
23/09/2014,15:08:24,WEST,WESTERN URBAN
23/09/2014,15:08:44,WEST,WESTERN URBAN
23/09/2014,15:08:51,WEST,WESTERN URBAN
23/09/2014,15:09:09,WEST,WESTERN RURAL
23/09/2014,15:09:10,WEST,WESTERN URBAN
23/09/2014,15:09:23,WEST,WESTERN URBAN
23/09/2014,15:09:27,WEST,WESTERN URBAN
23/09/2014,15:10:17,WEST,WESTERN RURAL
23/09/2014,15:11:27,NORTH,PORT LOKO
23/09/2014,15:13:28,WEST,WESTERN URBAN
23/09/2014,15:13:50,NORTH,PORT LOKO
23/09/2014,15:14:00,WEST,WESTERN URBAN
23/09/2014,15:15:10,WEST,WESTERN RURAL
23/09/2014,15:15:27,WEST,WESTERN URBAN
23/09/2014,15:16:08,WEST,WESTERN URBAN
23/09/2014,15:16:58,NORTH,TONKOLILI
23/09/2014,15:17:36,WEST,WESTERN RURAL
23/09/2014,15:18:03,WEST,WESTERN RURAL
23/09/2014,15:18:16,NORTH,PORT LOKO
23/09/2014,15:18:56,WEST,WESTERN RURAL
23/09/2014,15:19:21,WEST,WESTERN URBAN
23/09/2014,15:20:08,NORTH,PORT LOKO
23/09/2014,15:20:51,WEST,WESTERN URBAN
23/09/2014,15:21:01,WEST,WESTERN URBAN
23/09/2014,15:22:12,WEST,WESTERN RURAL
23/09/2014,15:22:29,WEST,WESTERN URBAN
23/09/2014,15:22:41,WEST,WESTERN URBAN
23/09/2014,15:22:59,WEST,WESTERN URBAN
23/09/2014,15:23:59,WEST,WESTERN RURAL
23/09/2014,15:24:02,WEST,WESTERN URBAN
23/09/2014,15:24:57,WEST,WESTERN URBAN
23/09/2014,15:25:08,WEST,WESTERN URBAN
23/09/2014,15:25:09,WEST,WESTERN URBAN
23/09/2014,15:26:22,WEST,WESTERN RURAL
23/09/2014,15:26:48,WEST,WESTERN URBAN
23/09/2014,15:29:05,WEST,WESTERN URBAN
23/09/2014,15:29:38,WEST,WESTERN URBAN
23/09/2014,15:30:02,WEST,WESTERN URBAN
23/09/2014,15:30:31,WEST,WESTERN URBAN
23/09/2014,15:30:48,WEST,WESTERN URBAN
23/09/2014,15:31:26,WEST,WESTERN URBAN
23/09/2014,15:32:11,WEST,WESTERN URBAN
23/09/2014,15:32:14,EAST,KENEMA
23/09/2014,15:33:18,EAST,KENEMA
23/09/2014,15:33:26,WEST,WESTERN URBAN
23/09/2014,15:34:11,WEST,WESTERN URBAN
23/09/2014,15:36:41,WEST,WESTERN URBAN
23/09/2014,15:38:05,WEST,WESTERN URBAN
23/09/2014,15:38:15,WEST,WESTERN URBAN
23/09/2014,15:38:16,WEST,WESTERN URBAN
23/09/2014,15:38:20,WEST,WESTERN URBAN
23/09/2014,15:39:09,WEST,WESTERN URBAN
23/09/2014,15:39:12,NORTH,KOINADUGU
23/09/2014,15:39:35,EAST,KONO
23/09/2014,15:39:37,WEST,WESTERN RURAL
23/09/2014,15:40:24,WEST,WESTERN URBAN
23/09/2014,15:41:17,NORTH,PORT LOKO
23/09/2014,15:41:59,WEST,WESTERN RURAL
23/09/2014,15:42:21,WEST,WESTERN URBAN
23/09/2014,15:43:39,WEST,WESTERN URBAN
23/09/2014,15:44:02,WEST,WESTERN RURAL
23/09/2014,15:44:17,WEST,WESTERN URBAN
23/09/2014,15:44:49,WEST,WESTERN RURAL
23/09/2014,15:44:57,NORTH,PORT LOKO
23/09/2014,15:45:07,WEST,WESTERN URBAN
23/09/2014,15:45:13,WEST,WESTERN URBAN
23/09/2014,15:45:16,WEST,WESTERN URBAN
23/09/2014,15:45:30,WEST,WESTERN URBAN
23/09/2014,15:45:38,WEST,WESTERN URBAN
23/09/2014,15:45:47,WEST,WESTERN RURAL
23/09/2014,15:46:36,WEST,WESTERN URBAN
23/09/2014,15:48:18,NORTH,BOMBALI
23/09/2014,15:48:37,WEST,WESTERN URBAN
23/09/2014,15:48:45,WEST,WESTERN RURAL
23/09/2014,15:49:02,WEST,WESTERN RURAL
23/09/2014,15:49:36,NORTH,BOMBALI
23/09/2014,15:50:02,WEST,WESTERN RURAL
23/09/2014,15:50:25,WEST,WESTERN RURAL
23/09/2014,15:50:30,WEST,WESTERN URBAN
23/09/2014,15:50:31,EAST,KAILAHUN
23/09/2014,15:51:18,WEST,WESTERN URBAN
23/09/2014,15:51:52,NORTH,PORT LOKO
23/09/2014,15:52:07,WEST,WESTERN RURAL
23/09/2014,15:53:03,EAST,KONO
23/09/2014,15:53:26,NORTH,PORT LOKO
23/09/2014,15:53:41,WEST,WESTERN URBAN
23/09/2014,15:54:07,WEST,WESTERN URBAN
23/09/2014,15:54:35,WEST,WESTERN URBAN
23/09/2014,15:55:40,WEST,WESTERN URBAN
23/09/2014,15:55:50,WEST,WESTERN URBAN
23/09/2014,15:57:01,EAST,KONO
23/09/2014,15:57:02,EAST,KAILAHUN
23/09/2014,15:57:15,WEST,WESTERN RURAL
23/09/2014,15:57:23,WEST,WESTERN URBAN
23/09/2014,15:57:55,WEST,WESTERN URBAN
23/09/2014,15:59:54,NORTH,PORT LOKO
23/09/2014,16:01:41,NORTH,PORT LOKO
23/09/2014,16:02:27,EAST,KONO
23/09/2014,16:02:33,SOUTH,BO
23/09/2014,16:02:51,WEST,WESTERN URBAN
23/09/2014,16:03:01,NORTH,KAMBIA
23/09/2014,16:03:10,WEST,WESTERN URBAN
23/09/2014,16:04:16,SOUTH,PUJEHUN
23/09/2014,16:04:17,NORTH,PORT LOKO
23/09/2014,16:05:22,NORTH,KAMBIA
23/09/2014,16:05:28,NORTH,KAMBIA
23/09/2014,16:06:00,WEST,WESTERN URBAN
23/09/2014,16:06:08,WEST,WESTERN URBAN
23/09/2014,16:06:49,WEST,WESTERN URBAN
23/09/2014,16:08:34,WEST,WESTERN URBAN
23/09/2014,16:08:42,WEST,WESTERN URBAN
23/09/2014,16:08:51,NORTH,KAMBIA
23/09/2014,16:08:51,WEST,WESTERN URBAN
23/09/2014,16:09:05,NORTH,PORT LOKO
23/09/2014,16:09:10,WEST,WESTERN URBAN
23/09/2014,16:10:22,WEST,WESTERN URBAN
23/09/2014,16:10:38,NORTH,KAMBIA
23/09/2014,16:11:10,WEST,WESTERN URBAN
23/09/2014,16:11:20,SOUTH,MOYAMBA
23/09/2014,16:11:33,WEST,WESTERN URBAN
23/09/2014,16:12:13,WEST,WESTERN URBAN
23/09/2014,16:12:53,WEST,WESTERN URBAN
23/09/2014,16:13:44,WEST,WESTERN URBAN
23/09/2014,16:13:46,NORTH,KOINADUGU
23/09/2014,16:14:06,WEST,WESTERN RURAL
23/09/2014,16:14:10,EAST,KENEMA
23/09/2014,16:14:12,WEST,WESTERN URBAN
23/09/2014,16:14:22,WEST,WESTERN URBAN
23/09/2014,16:14:37,WEST,WESTERN URBAN
23/09/2014,16:15:37,WEST,WESTERN URBAN
23/09/2014,16:15:45,NORTH,PORT LOKO
23/09/2014,16:16:36,EAST,KENEMA
23/09/2014,16:16:42,WEST,WESTERN URBAN
23/09/2014,16:17:05,NORTH,KOINADUGU
23/09/2014,16:18:18,WEST,WESTERN RURAL
23/09/2014,16:18:20,WEST,WESTERN RURAL
23/09/2014,16:18:33,WEST,WESTERN URBAN
23/09/2014,16:19:11,EAST,KAILAHUN
23/09/2014,16:19:11,WEST,WESTERN URBAN
23/09/2014,16:19:42,WEST,WESTERN URBAN
23/09/2014,16:19:56,WEST,WESTERN RURAL
23/09/2014,16:20:00,NORTH,KAMBIA
23/09/2014,16:21:00,NORTH,PORT LOKO
23/09/2014,16:21:28,WEST,WESTERN RURAL
23/09/2014,16:22:03,WEST,WESTERN URBAN
23/09/2014,16:22:13,WEST,WESTERN URBAN
23/09/2014,16:23:48,EAST,KAILAHUN
23/09/2014,16:24:18,WEST,WESTERN URBAN
23/09/2014,16:24:46,EAST,KAILAHUN
23/09/2014,16:25:21,NORTH,KAMBIA
23/09/2014,16:25:42,WEST,WESTERN RURAL
23/09/2014,16:25:46,WEST,WESTERN RURAL
23/09/2014,16:25:46,WEST,WESTERN URBAN
23/09/2014,16:26:45,WEST,WESTERN URBAN
23/09/2014,16:28:05,WEST,WESTERN RURAL
23/09/2014,16:29:44,WEST,WESTERN URBAN
23/09/2014,16:30:03,WEST,WESTERN RURAL
23/09/2014,16:30:25,NORTH,BOMBALI
23/09/2014,16:31:19,WEST,WESTERN URBAN
23/09/2014,16:31:32,WEST,WESTERN URBAN
23/09/2014,16:31:49,WEST,WESTERN URBAN
23/09/2014,16:32:16,WEST,WESTERN URBAN
23/09/2014,16:32:25,EAST,KENEMA
23/09/2014,16:33:19,WEST,WESTERN RURAL
23/09/2014,16:34:07,NORTH,KAMBIA
23/09/2014,16:34:27,WEST,WESTERN URBAN
23/09/2014,16:35:11,WEST,WESTERN RURAL
23/09/2014,16:35:36,WEST,WESTERN URBAN
23/09/2014,16:36:39,WEST,WESTERN RURAL
23/09/2014,16:37:06,WEST,WESTERN URBAN
23/09/2014,16:37:09,WEST,WESTERN URBAN
23/09/2014,16:37:10,WEST,WESTERN URBAN
23/09/2014,16:37:27,NORTH,KAMBIA
23/09/2014,16:37:43,NORTH,PORT LOKO
23/09/2014,16:37:44,WEST,WESTERN URBAN
23/09/2014,16:38:02,NORTH,BOMBALI
23/09/2014,16:38:09,WEST,WESTERN URBAN
23/09/2014,16:38:36,EAST,KENEMA
23/09/2014,16:39:34,WEST,WESTERN RURAL
23/09/2014,16:41:25,WEST,WESTERN URBAN
23/09/2014,16:41:45,WEST,WESTERN RURAL
23/09/2014,16:42:20,WEST,WESTERN URBAN
23/09/2014,16:42:25,EAST,KAILAHUN
